subsequent_purchases,purchase_model,purchase_make,purchase_vehicle_year,purchase_price_LB,purchase_price_UB,trade_in,vehicle_financing,customer_age,customer_income,customer_gender,customer_previous_purchase,customer_distance_to_dealer,post_purchase_satisfaction,vehicle_warranty_used,AgeBin,purchase_class,made_in,job_assign,purchase_price
7,XK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,XC90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,XC60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,X-TYPE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,VIBE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TUCSON,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TRIBUTE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TRAILBLAZER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TOWN CAR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TIBURON,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TITAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,TAURUS X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,INSIGHT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,QX56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,PROTEGE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,OUTLOOK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,MKZ HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,MKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,MATRIX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,MARINER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,M6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,M37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LUCERNE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LR3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LESABRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LEGACY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LANCER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,LACROSSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,JUKE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,IS F,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,IS 350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,QUEST,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RAINIER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SX4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RANGE ROVER EVOQUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SPECTRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SONATA HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SOLSTICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SLK350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SLK300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SILVERADO 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SIERRA 2500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SEDONA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,SEBRING,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,S60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,S40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,S-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RX 330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RSX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RODEO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RDX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,RANGE ROVER SPORT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ALTIMA,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
8,ACCORD,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
8,MALIBU,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
8,CAMRY,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
8,CIVIC,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
8,MUSTANG,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
8,FOCUS,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
8,ESCAPE,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
8,G37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
8,SONATA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
8,ROGUE,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
8,MAXIMA,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
8,IMPALA,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
8,F150,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
8,C300,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
8,LIBERTY,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
8,EDGE,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
8,COROLLA,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8,FUSION,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8,PRIUS,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8,VERSA,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8,CR-V,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,RAV4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,SENTRA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,SILVERADO 1500,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,RAM 1500,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,TACOMA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,ELANTRA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,PILOT,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,EQUINOX,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,JOURNEY,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,TUNDRA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,GRAND CARAVAN,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,AVENGER,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,TOWN AND COUNTRY,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,E350,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,CHARGER,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,ODYSSEY,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,CAMARO,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,MAZDA3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,328,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,MAZDA6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,SOUL,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,YARIS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,TRAVERSE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,CRUZE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,EXPLORER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,200,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,COOPER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,VENZA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,JETTA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,LANCER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,TL,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,GRAND CHEROKEE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,SIENNA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,FORTE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,BEETLE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,HIGHLANDER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,PASSAT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,FIT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,FJ CRUISER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,AVEO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,IMPREZA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,CALIBER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,VUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,WRANGLER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,335,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,HHR,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,CHALLENGER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,CAYENNE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,CORVETTE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,OPTIMA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,OUTLANDER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,SORENTO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,MURANO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,PATHFINDER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,PATRIOT,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,SANTA FE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,PT CRUISER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,TAHOE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,TIGUAN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,CTS,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,SUBURBAN 1500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,ES 350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,TSX,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8,FORESTER,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,AVALANCHE 1500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,DURANGO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,E-350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,OUTLANDER SPORT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,MKX,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,MKZ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,GENESIS,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,E550,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,S40,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,ECLIPSE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,MAZDA5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,ION,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,CC,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,COBALT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,GS 350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,A6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,AVALON,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,ACCENT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,COLORADO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,CX-7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,LACROSSE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,YUKON,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,XB,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,XTERRA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,TUCSON,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,X3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,CR-Z,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,COMPASS,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,YUKON XL 1500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,ACADIA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,C250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,GTI,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,FX35,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,HS 250H,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,A5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,GRAND VITARA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,COMMANDER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,XC90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,GS 300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,IS 250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,IS 350,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,CAPTIVA SPORT,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,F350,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,325,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,CX-9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,LESABRE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,ROUTAN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,RIO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,SRX,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,RANGER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,GALANT,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,RONDO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,SKY,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,SEDONA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,SEBRING,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,S80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,G5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,SONIC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,RX 350,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,MDX,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,ENCLAVE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,TRAILBLAZER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,TRIBUTE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,VELOSTER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,LS 430,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,VERACRUZ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,TERRAIN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,ESCALADE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,EXPEDITION,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,TOUAREG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,FRONTIER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,NITRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,MKT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,FX45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,MOUNTAINEER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,MONTANA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ML350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,G25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,G35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,L300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,LUCERNE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,INSIGHT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,GLK350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,LR2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,IS 300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,LEGACY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,GRAND PRIX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,M3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,G6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,G8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,MALIBU HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,JUKE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,M45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,KIZASHI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,M37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ZEPHYR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,Z4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,UPLANDER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,X-TYPE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,X5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,XC60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,XD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,XF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,XJ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,XK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,OUTBACK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RIDGELINE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RIO5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RX 330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,REGAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RX-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,S4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SABLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RENDEZVOUS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RDX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,TRAILBLAZER EXT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,PRIUS C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,PRIUS PLUG IN HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,PRIUS V,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,Q5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,QUEST,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RABBIT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RAM 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RAM SRT 10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SC 430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,TC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SX4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,TAURUS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,THUNDERBIRD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,TOWN CAR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,STS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SIERRA 1500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SIERRA 2500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SLK350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SPECTRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,SPORTAGE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,FREESTYLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,FORTWO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,AURA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,4RUNNER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,350Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ARMADA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,AVIATOR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,AZERA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,FLEX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,EXPRESS 2500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,EXPLORER SPORT TRAC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ES 330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ES 300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,ENVOY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,E-250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,DAKOTA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CUBE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CROSSFIRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CLS550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CLK350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CLK320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,CIVIC HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,C320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,C230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,BOXSTER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,MALIBU,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
9,ALTIMA,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
9,CAMRY,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
9,ACCORD,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9,COROLLA,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
9,ROGUE,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
9,ESCAPE,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
